t_s,h1_meas_m,h2_est_m,h2_real_m,error_obs_cm,h3_meas_m,ref_m,u1,u3,t_mhe_ms,t_mpc_ms,t_total_ms,error_ctrl_cm
258.0,0.091,0.09695230429332148,0.1033,-0.6347695706678522,0.1017,0.1,0.47650181828088356,0.03458393096509248,6.008148193359375,12.512922286987305,2110.1841926574707,-0.30476957066785243
260.0,0.0849,0.09486376376663566,0.097,-0.21362362333643414,0.0829,0.1,0.5000920370588321,0.0342354790047503,5.997180938720703,11.634111404418945,2101.830244064331,-0.5136236233364344
262.0,0.0878,0.09425277547283281,0.1,-0.5747224527167194,0.0985,0.1,0.5335197724868105,0.03605998210526743,6.1855316162109375,12.224435806274414,2106.198787689209,-0.5747224527167194
264.0,0.0909,0.09333546641634279,0.0938,-0.0464533583657209,0.08,0.2,0.999998021736327,0.9999851437172763,6.516218185424805,32.70697593688965,2139.244794845581,-10.666453358365722
266.0,0.0972,0.0934327931100261,0.0938,-0.036720688997389506,0.0829,0.2,0.9999997819513371,0.9999975372732848,35.57705879211426,28.280258178710938,2121.1612224578857,-10.65672068899739
268.0,0.1101,0.09707324276674342,0.097,0.00732427667434199,0.0985,0.2,0.999999479014657,0.9999249314641617,8.01229476928711,21.518230438232422,2080.274820327759,-10.292675723325658
270.0,0.1101,0.10173250560604398,0.1033,-0.15674943939560232,0.1082,0.2,0.9999993892911385,0.8815076962033952,8.508920669555664,18.42951774597168,2104.964256286621,-9.826749439395604
272.0,0.1259,0.1079779719234355,0.1193,-1.1322028076564503,0.1177,0.2,0.9999992677286824,0.7511278583395995,8.504152297973633,22.185802459716797,2115.832805633545,-9.202202807656452
274.0,0.1386,0.1152879329086486,0.1288,-1.35120670913514,0.1306,0.2,0.9999990931679826,0.6233057796763418,8.585214614868164,29.521465301513672,2113.577365875244,-8.471206709135142
276.0,0.1514,0.12340746908555135,0.1478,-2.4392530914448636,0.1436,0.2,0.9999994591987404,0.5284260265811992,8.005380630493164,33.41078758239746,2115.474224090576,-7.659253091444866
278.0,0.1544,0.1307173756226488,0.1478,-1.7082624377351197,0.1436,0.2,0.999999331921725,0.44842618898238135,8.723974227905273,22.639989852905273,2090.942859649658,-6.928262437735122
280.0,0.1612,0.13765017575375896,0.1511,-1.3449824246241056,0.1468,0.2,0.9999991222388197,0.36422249465294454,8.746623992919922,19.923686981201172,2116.3270473480225,-6.234982424624105
282.0,0.1682,0.14488177252421613,0.1543,-0.9418227475783858,0.1633,0.2,0.9999987952902093,0.2900088921652727,8.715152740478516,18.094539642333984,2103.111505508423,-5.511822747578387
284.0,0.1749,0.15186870492568427,0.1745,-2.2631295074315716,0.1699,0.2,0.9999982494832638,0.22637215938571248,7.018327713012695,17.34638214111328,2097.4884033203125,-4.813129507431574
286.0,0.1811,0.15852262125130528,0.1813,-2.2777378748694703,0.1765,0.2,0.999997203398416,0.17392989886202276,7.779121398925781,20.680904388427734,2124.4966983795166,-4.147737874869472
288.0,0.1885,0.16487241500654148,0.1883,-2.3427584993458512,0.1799,0.2,0.9999889694932842,0.13007358782373088,7.0037841796875,17.1053409576416,2101.329803466797,-3.5127584993458525
290.0,0.1952,0.17103582882924712,0.1949,-2.3864171170752875,0.1867,0.2,0.9890426464150143,0.09197848363473694,7.320165634155273,18.05281639099121,2108.2911491394043,-2.8964171170752895
292.0,0.2021,0.17739295913008957,0.2019,-2.450704086991043,0.1934,0.2,0.8087613900453301,0.06636489739426722,8.573770523071289,15.059232711791992,2080.7414054870605,-2.260704086991044
294.0,0.2088,0.1829970989033292,0.2085,-2.5502901096670803,0.2,0.2,0.5974930003654184,0.04464403715368241,10.054588317871094,15.300989151000977,2072.95823097229,-1.7002901096670824
296.0,0.2189,0.1892588021075052,0.2051,-1.5841197892494803,0.21,0.2,0.48598551286649067,0.033485981900110144,9.69386100769043,14.302968978881836,2047.2185611724854,-1.074119789249481
298.0,0.2123,0.19414142404324694,0.2187,-2.4558575956753064,0.2201,0.2,0.35631949318411743,0.025697523043780382,10.046720504760742,15.52581787109375,2055.363655090332,-0.585857595675307
300.0,0.2223,0.19831951659984096,0.2121,-1.3780483400159054,0.2235,0.2,0.28395316240670476,0.023314903471189044,7.02977180480957,15.959501266479492,2034.045934677124,-0.16804834001590552
302.0,0.2123,0.20085293178621527,0.2121,-1.1247068213784739,0.2201,0.2,0.2507030547908633,0.022732682849300422,9.889364242553711,15.279054641723633,2054.131507873535,0.08529317862152608
304.0,0.2155,0.2023465725193162,0.2051,-0.2753427480683801,0.2167,0.2,0.2594855417861254,0.02433379634750037,7.509708404541016,16.149520874023438,2041.3732528686523,0.23465725193161924
306.0,0.2088,0.20259343213651357,0.2121,-0.9506567863486443,0.2201,0.2,0.2696705034612372,0.02500027227907185,7.576227188110352,14.507532119750977,2058.114767074585,0.2593432136513557
308.0,0.2123,0.20272226628283818,0.2153,-1.257773371716181,0.2134,0.2,0.30593522782208715,0.027549448967644254,7.511377334594727,14.514684677124023,2080.8441638946533,0.27222662828381705
310.0,0.2054,0.20214047286556427,0.2085,-0.6359527134435716,0.2066,0.2,0.3577953213120542,0.03066939959626162,8.541107177734375,15.798807144165039,2066.9214725494385,0.21404728655642635
312.0,0.1987,0.2009585536506962,0.2017,-0.0741446349303787,0.21,0.2,0.3887776811661995,0.03179205663930111,8.594989776611328,16.529321670532227,2104.769468307495,0.09585536506961922
