t_s,h1_meas_m,h1_est_m,h2_est_m,h2_real_m,error_obs_cm,h3_meas_m,h3_est_m,ref_m,u1,u3,z_int,error_ctrl_cm
288.0,0.1851,0.17716141615854578,0.1585576282740449,0.1781,-1.9542371725955103,0.1703,0.15728237378597193,0.2,0.6931942211224473,0.04332223570395843,0.0,-4.144237172595511
290.0,0.1852,0.18035459629847955,0.1635826951937123,0.1781,-1.4517304806287712,0.183,0.16328276404675082,0.2,0.7623945827513161,0.04702998819064532,0.0,-3.6417304806287714
292.0,0.1885,0.18430589009872833,0.16814587257243885,0.1815,-1.3354127427561147,0.1869,0.168817855555226,0.2,0.9253404453513531,0.056121345528325955,0.0,-3.1854127427561165
294.0,0.1885,0.18829613446129315,0.17170046248939957,0.1849,-1.3199537510600434,0.1869,0.1730247017915696,0.2,0.9999481625984846,0.06218677777014631,0.0,-2.8299537510600437
296.0,0.1952,0.19489395820171007,0.17541137030564524,0.1951,-1.9688629694354753,0.1869,0.17641957160180927,0.2,0.9999498482503529,0.06119691298893952,0.0,-2.4588629694354767
298.0,0.2021,0.2022109158939488,0.17991711819169387,0.2019,-2.1982881808306125,0.1935,0.18066840130037717,0.2,0.9513120055383633,0.053748228021306584,0.0,-2.008288180830614
300.0,0.2088,0.20906053545464873,0.18529029875448416,0.2121,-2.680970124551585,0.2036,0.18627727757931334,0.2,0.8046356627465029,0.045259200518687426,0.0,-1.470970124551585
302.0,0.2189,0.21566368566834535,0.19153398841436178,0.2087,-1.7166011585638214,0.2102,0.19217048003611198,0.2,0.35644336999511955,0.01985728585473966,0.0,-0.8466011585638228
304.0,0.2223,0.21941548417037043,0.19772068271822935,0.2189,-2.1179317281770667,0.2202,0.1989203083911555,0.2,2.110313833110118e-05,0.0004777910994429662,0.0,-0.22793172817706653
306.0,0.2223,0.21617062957548636,0.20289858426592744,0.2258,-2.290141573407256,0.2236,0.20466266357971255,0.2,1.4120277062548352e-05,0.0006845769064947813,0.0,0.28985842659274286
308.0,0.2155,0.20821493177566036,0.20513139333546185,0.2189,-1.3768606664538163,0.2168,0.20726230532326947,0.2,3.4289058077056076e-06,1.9768456316484938e-05,0.0,0.5131393335461837
310.0,0.2223,0.20491766601500397,0.207339288990714,0.2121,-0.4760711009286017,0.2202,0.21028692080342853,0.2,1.17238214586233e-05,0.0038753517504734334,0.0,0.7339288990713982
312.0,0.2123,0.20103208468023992,0.2067558368616299,0.2155,-0.8744163138370092,0.2136,0.21075136785092696,0.2,1.4109307316886784e-05,0.0008025093759566988,0.0,0.6755836861629894
314.0,0.219,0.2000115483974454,0.20743401401190906,0.2087,-0.12659859880909397,0.2202,0.21280346980734877,0.2,0.029031987398926706,0.014889825130812892,0.0,0.7434014011909046
316.0,0.2123,0.19809190372554428,0.20639910444058024,0.2153,-0.8900895559419753,0.2136,0.21248836569204724,0.2,0.29550215629702165,0.03213736170224745,0.0,0.6399104440580228
318.0,0.2053,0.1957404363870289,0.20399268531192843,0.2085,-0.45073146880715564,0.207,0.21062900268552753,0.2,0.36955440068274775,0.031680486911474896,0.0,0.39926853119284234
320.0,0.2087,0.1984221605265747,0.20266059365899755,0.2121,-0.943940634100246,0.2102,0.2101252571002409,0.2,0.5369418392964377,0.04034548684371136,0.0,0.266059365899754
322.0,0.2021,0.1996569927102035,0.20045039085913977,0.2053,-0.4849609140860245,0.2036,0.20782542883453353,0.2,0.7910534103460561,0.05300501404142634,0.0,0.04503908591397543
324.0,0.1952,0.20103955703519474,0.1973968674556482,0.1985,-0.11031325443518203,0.1968,0.20427744945230172,0.2,0.8498173147700372,0.05148843190989257,0.0,-0.26031325443518216
326.0,0.2021,0.20668168609593532,0.19643831358366767,0.2085,-1.2061686416332318,0.2002,0.20262025104720874,0.2,0.5418772743890834,0.030411848738788702,0.007123372832664676,-0.3561686416332338
328.0,0.2123,0.21343285871825257,0.1985013344092533,0.2121,-1.3598665590746712,0.2136,0.2046007648795883,0.2,0.24179453844482837,0.01725114101424236,0.0101207040141581,-0.14986655907467117
330.0,0.2155,0.2143682105842577,0.20107873793393524,0.2121,-1.102126206606477,0.2136,0.20593444605106273,0.2,0.12328805469520274,0.01603453725929338,0.007963228146287638,0.1078737933935231
332.0,0.2088,0.20971237487461378,0.20259551014202526,0.2121,-0.9504489857974752,0.2202,0.20826136756219488,0.2,0.060050206682109676,0.014901653200562508,0.0027722078622371416,0.2595510142025248
334.0,0.2123,0.20592408092756315,0.20346613238373365,0.2153,-1.1833867616266343,0.2136,0.20870430290016248,0.2,0.2165440410321089,0.02627569005686046,-0.004160056905230136,0.3466132383733639
336.0,0.2054,0.20128870771247537,0.20237122180751957,0.2087,-0.6328778192480428,0.207,0.20738411861826705,0.2,0.44240425340554723,0.03763072053524048,-0.008902500520269252,0.2371221807519558
338.0,0.1987,0.19904502035008198,0.2003862035401632,0.2121,-1.1713796459836807,0.2102,0.20707147878677787,0.2,0.5882898560160695,0.042228169628334505,-0.00967490760059564,0.03862035401631936
340.0,0.2021,0.2011331435681893,0.1987539518795903,0.2053,-0.6546048120409709,0.2036,0.2053891452423012,0.2,0.7341685683587004,0.048220474277748664,-0.00718281135977622,-0.12460481204097096
342.0,0.2021,0.20429078025480474,0.19721738062531924,0.2053,-0.8082619374680772,0.197,0.2025035550409839,0.2,0.6431754111915343,0.03933314109771516,-0.0016175726104146748,-0.27826193746807726
344.0,0.2053,0.2090853810047112,0.19762199007853812,0.2121,-1.4478009921461892,0.2102,0.20346396682868592,0.2,0.2618790227462878,0.01675956543803144,0.0031384472325091117,-0.23780099214618933
346.0,0.219,0.2138820295906084,0.20049997752331603,0.2121,-1.1600022476683987,0.2136,0.20515776854114284,0.2,0.12235455353574128,0.015378497330160893,0.0021384921858770833,0.04999775233160142
348.0,0.2088,0.20987676529293056,0.20205471361804445,0.2121,-1.0045286381955565,0.2202,0.20749247258549605,0.2,0.056355657986260146,0.014569658937598309,-0.001970935050211786,0.20547136180444348
350.0,0.2123,0.20619933762207118,0.20301034603095536,0.2155,-1.248965396904464,0.2136,0.20795021744384395,0.2,0.21603211338289802,0.026239559528629525,-0.007991627112122479,0.30103460309553465
352.0,0.2054,0.2015915671086163,0.2019759150423086,0.2087,-0.672408495769139,0.2068,0.20661370232891227,0.2,0.4431095938848944,0.0376180693939241,-0.01194345719673967,0.19759150423085958
354.0,0.1987,0.19940917308365713,0.20005157434958626,0.2019,-0.18484256504137375,0.2102,0.20634727131167407,0.2,0.5242580967010967,0.038109557061527806,-0.012046605895912166,0.005157434958624751
356.0,0.2054,0.20224835393096222,0.1989494071288144,0.2053,-0.6350592871185612,0.2036,0.20480056504251629,0.2,0.8252420286347115,0.05513347930043707,-0.00994542015354094,-0.10505928711856127
358.0,0.1952,0.20288796154706545,0.1963727207792112,0.1985,-0.21272792207888136,0.1968,0.2016676047453095,0.2,0.8161919300924572,0.04855760478727719,-0.0026908617119633105,-0.3627279220788815
360.0,0.2053,0.2094252668078227,0.19613744867748928,0.1985,-0.23625513225107309,0.2002,0.20048335139241708,0.2,0.5133448428813878,0.02904886764435691,0.005034240933058154,-0.3862551322510732
362.0,0.2123,0.21519523816375838,0.19834953189264368,0.2121,-1.3750468107356335,0.2136,0.20268781956415027,0.2,0.16017188166583962,0.012569145765513254,0.008335177147770823,-0.16504681073563343
364.0,0.2189,0.21625516110987855,0.2014482677121009,0.2121,-1.0651732287899118,0.2136,0.20433493576474568,0.2,0.15660912861585113,0.01966028397405778,0.00543864172356906,0.14482677121008813
366.0,0.2088,0.21015141155560824,0.20222304024258145,0.2121,-0.9876959757418563,0.2102,0.20452182603815539,0.2,0.2670146812371927,0.027318504196719513,0.0009925612384061866,0.22230402425814366
368.0,0.2021,0.2049746304268845,0.20178775788154252,0.2053,-0.35122421184574926,0.2168,0.2062159551801213,0.2,0.30839918639573066,0.02790937689145821,-0.0025829545246788266,0.17877578815425066
370.0,0.2088,0.20442122903121385,0.20136459266748746,0.2121,-1.0735407332512548,0.2068,0.20544495127218307,0.2,0.4599084260716316,0.036455454129312725,-0.005312139859653731,0.1364592667487452
372.0,0.1987,0.20257621397131687,0.1999700222805731,0.2019,-0.19299777194269063,0.2136,0.20612224886140337,0.2,0.504914370749534,0.03628448090419972,-0.005252184420799888,-0.002997771942692129
374.0,0.2053,0.20462099572185458,0.1992883361584621,0.2087,-0.941166384153791,0.2068,0.20524231000087167,0.2,0.7136516312688179,0.04832675116166038,-0.00382885673772404,-0.0711663841537924
376.0,0.1987,0.2050415460025067,0.1975164805529854,0.2019,-0.43835194470145944,0.2002,0.20279119794059935,0.2,0.7048402621122873,0.04363389501602669,0.0011381821563051786,-0.24835194470146094
378.0,0.2054,0.2095187088037625,0.19738454150484444,0.1985,-0.1115458495155569,0.2036,0.20200537486239595,0.2,0.6741288172320613,0.04149368552752356,0.006369099146616319,-0.26154584951555704
380.0,0.2054,0.21229677268149422,0.19762029346223456,0.2019,-0.42797065377654375,0.2036,0.2013033696112775,0.2,0.5583799199230788,0.03475076199604336,0.011128512222147224,-0.23797065377654525
382.0,0.2088,0.21445507862604513,0.19870943711503772,0.2053,-0.6590562884962292,0.2068,0.20159347008869954,0.2,0.3122263123583377,0.021502538180693476,0.01370963799207181,-0.1290562884962293
384.0,0.2155,0.21579185041490864,0.20089220166640015,0.2087,-0.7807798333599847,0.2102,0.20274724886488593,0.2,0.008003856722228796,0.007275755855621772,0.011925234659271533,0.08922016664001386
386.0,0.219,0.21422670011901532,0.20361125675983513,0.2087,-0.5088743240164867,0.2168,0.20517685938236635,0.2,0.06241206165058425,0.01702219024031154,0.004702721139601296,0.36112567598351186
388.0,0.2088,0.2070650529846259,0.2036679996584464,0.2121,-0.8432000341553614,0.2102,0.20521809169529867,0.2,0.20953217382655429,0.02579755647867415,-0.002633278177291476,0.3667999658446386
390.0,0.2021,0.2019630228680695,0.20260705991510683,0.2053,-0.26929400848931806,0.2168,0.2067899770404211,0.2,0.23993497700206176,0.024856789672311773,-0.007847398007505113,0.26070599151068186
392.0,0.2088,0.20191325037143057,0.2019510743457267,0.2121,-1.0148925654273304,0.2102,0.2066700525628121,0.2,0.4356284471187555,0.036381668024983375,-0.011749546698958502,0.19510743457266944
394.0,0.2021,0.20079457643508714,0.20003289246753353,0.2019,-0.18671075324664665,0.2036,0.20477395189933764,0.2,0.7568893451874417,0.052767452191739,-0.011815331634025539,0.003289246753351849
396.0,0.1919,0.2004426533512356,0.19719705289660533,0.2085,-1.130294710339466,0.2068,0.20385528538324404,0.2,0.8725684262114586,0.05353305129627057,-0.006209437427236175,-0.2802947103394682
398.0,0.2021,0.20637124492220407,0.19583670284817295,0.2087,-1.2863297151827047,0.1968,0.2011309958513501,0.2,0.5977060761991055,0.03335022704154096,0.002117156876417947,-0.4163297151827061
400.0,0.2123,0.21407588727874707,0.19760659211179454,0.2087,-1.1093407888205453,0.2102,0.20234962398437786,0.2,0.31593664175019703,0.02063356849173097,0.0069039726528288825,-0.23934078882054677
402.0,0.2155,0.21606011429927247,0.2000259360391104,0.2121,-1.2074063960889614,0.2102,0.2031155872662889,0.2,0.009579520919363621,0.007148538694558752,0.006852100574608111,0.002593603911038578
404.0,0.2189,0.21441653778695804,0.2029586358045619,0.2087,-0.5741364195438109,0.2168,0.20529824547191042,0.2,0.06501097865068224,0.017100724556688752,0.0009348289654843578,0.29586358045618766
406.0,0.2088,0.20722046865239882,0.20318127823052826,0.2121,-0.8918721769471755,0.2102,0.2051946136481826,0.2,0.1486614793559442,0.021873313737258017,-0.005427727495572132,0.3181278230528245
408.0,0.2053,0.2028048482366044,0.20270750051958142,0.2053,-0.2592499480418592,0.2168,0.20676773270437665,0.2,0.19294571104381664,0.023036447017816365,-0.010842728534734947,0.2707500519581407
410.0,0.2088,0.20172801388279904,0.20207870246616635,0.2121,-1.0021297533833655,0.2102,0.20654552532007572,0.2,0.4105974623557133,0.03578823681145868,-0.015,0.20787024661663434
412.0,0.2021,0.2001435001554529,0.20008261187551707,0.2019,-0.1817388124482927,0.2034,0.2045761319910013,0.2,0.6756788147008205,0.04819960959783482,-0.015,0.008261187551705795
414.0,0.1952,0.20049659388127117,0.19764865992894848,0.1951,0.25486599289484824,0.2068,0.2037569037599294,0.2,0.7137070825383265,0.04510747386141595,-0.010297319857896933,-0.2351340071051533
416.0,0.2054,0.2061846628168612,0.19687067456419516,0.2087,-1.1829325435804838,0.2002,0.20186427079866037,0.2,0.6802988573122909,0.041763398708356304,-0.004038668986287228,-0.3129325435804853
418.0,0.2054,0.21040582304915043,0.19693730879053747,0.2121,-1.5162691209462538,0.2036,0.2011010224838436,0.2,0.2677289702074532,0.01626087625987684,0.002086713432637846,-0.3062691209462537
420.0,0.219,0.21570980673033502,0.2001339160801691,0.2153,-1.5166083919830902,0.2168,0.20384720331876374,0.2,0.12712254531212103,0.015335474146807833,0.001818881272299691,0.013391608016907752
422.0,0.2088,0.21151791553290505,0.2017720681248871,0.2121,-1.0327931875112912,0.2202,0.2062104471475132,0.2,0.06456524964359522,0.014815141108095302,-0.0017252549774744858,0.17720681248870884
424.0,0.2123,0.20769166667952405,0.20278259790539496,0.2153,-1.251740209460503,0.2136,0.20672212932710105,0.2,0.22878669049767952,0.026717287063364983,-0.007290450788264388,0.2782597905394951
426.0,0.2053,0.20299426037506443,0.20176936198014442,0.2087,-0.6930638019855578,0.2068,0.2054479626460948,0.2,0.5497591205880594,0.04396634253018987,-0.010829174748553203,0.17693619801444072
428.0,0.1987,0.20071950676284442,0.19919882009030615,0.2019,-0.2701179909693846,0.2002,0.2029291519965635,0.2,0.7398145432145801,0.049493544711217335,-0.00922681492916548,-0.0801179909693861
430.0,0.1987,0.20345231080610468,0.19727973277953587,0.2019,-0.46202672204641304,0.2036,0.20192555597170458,0.2,0.5182943661875842,0.031260455388128564,-0.0037862804882371898,-0.27202672204641454
432.0,0.2123,0.21060201642010154,0.1984407229857042,0.2087,-1.0259277014295798,0.2102,0.2029515350857862,0.2,0.16727963635021909,0.013010577440342449,-0.0006677264596455651,-0.15592770142958123
434.0,0.219,0.21370700949400487,0.20108605476668778,0.2121,-1.1013945233312228,0.2136,0.20441712129531497,0.2,0.06770155908422475,0.01380187745563368,-0.0028398359930211087,0.10860547666877718
436.0,0.2088,0.20900162775166597,0.20233627871235135,0.2121,-0.9763721287648658,0.2202,0.20666044539587136,0.2,0.12003808387056517,0.019692612127550923,-0.007512393417723792,0.23362787123513418
438.0,0.2123,0.20528845886728042,0.20233174820547956,0.2053,-0.29682517945204545,0.2036,0.20476319526554393,0.2,0.269528640898761,0.02836398437760958,-0.012175889828682881,0.23317482054795446
440.0,0.2054,0.20232156989004021,0.20122217344197668,0.2087,-0.7477826558023315,0.2068,0.20405392834731748,0.2,0.44650145578283146,0.03655263490541129,-0.014620236712636223,0.12221734419766705
442.0,0.1987,0.20102786709181536,0.1995984904582485,0.2019,-0.23015095417514841,0.2134,0.2049063853411382,0.2,0.4936523641868567,0.0358498079550292,-0.013817217629133224,-0.04015095417514991
444.0,0.2054,0.20375103378837509,0.19881519476000292,0.2087,-0.9884805239997074,0.2068,0.2041696287851161,0.2,0.7342430609589492,0.049805464828362594,-0.011447607149139047,-0.11848052399970888
446.0,0.1987,0.2045613710783988,0.19679332707624456,0.1985,-0.17066729237554534,0.197,0.20105635580724904,0.2,0.7200286062214727,0.04413948914095683,-0.005034261301628137,-0.3206672923755455
448.0,0.2054,0.20974467521612564,0.1967120969133022,0.1985,-0.1787903086697823,0.2036,0.20054079124124047,0.2,0.6825021174835548,0.04161216891630623,0.0015415448717675112,-0.3287903086697824
450.0,0.2054,0.21289529610607244,0.19704354271987967,0.2019,-0.48564572801203243,0.2036,0.2000213799765164,0.2,0.5654996046196795,0.03492143707556253,0.00745445943200819,-0.2956457280120339
452.0,0.2087,0.21517207715648415,0.19822046763222537,0.2053,-0.7079532367774644,0.2068,0.2004437133802405,0.2,0.31615837934798924,0.021506769615985386,0.011013524167557479,-0.17795323677746444
454.0,0.2156,0.2166045346471326,0.20050737221993714,0.2087,-0.8192627780062856,0.2102,0.2017096247339104,0.2,0.01172499688824164,0.00732197474272431,0.009998779727683219,0.050737221993713
456.0,0.219,0.21502798164169878,0.20329925349340575,0.2087,-0.5400746506594251,0.2168,0.20422586859675,0.2,0.0670575017410293,0.017146228395059488,0.0034002727408717487,0.3299253493405735
458.0,0.2088,0.20783953022160756,0.20341397161505437,0.2121,-0.8686028384945643,0.2102,0.20434718778710348,0.2,0.21479291786551977,0.02594570461748731,-0.003427670489236964,0.34139716150543564
460.0,0.2021,0.20272599956326648,0.20239808820821295,0.2053,-0.29019117917870596,0.2168,0.20598572927495107,0.2,0.2456791792176518,0.025024112788383086,-0.008223846905662843,0.23980882082129396
462.0,0.2088,0.20267632017425163,0.20177795778408072,0.2121,-1.0322042215919285,0.2102,0.20592648079950263,0.2,0.44171674171609654,0.03656245257664134,-0.01177976247382427,0.17779577840807137
464.0,0.2021,0.20155483030759283,0.19988970558361432,0.2019,-0.20102944163856717,0.2036,0.2040862912562442,0.2,0.7632172777724827,0.05295832284306222,-0.011559173641052897,-0.011029441638568671
466.0,0.1919,0.201198879108219,0.19707916862020822,0.2085,-1.1420831379791774,0.2068,0.2032153857767836,0.2,0.8771930066809205,0.05361330132577696,-0.005717510881469309,-0.2920831379791794
468.0,0.2021,0.20713417238181084,0.1957534593400057,0.2085,-1.274654065999428,0.197,0.2005831361277491,0.2,0.5718787047261608,0.03153344826109195,0.0027755704385192953,-0.42465406599943023
470.0,0.2123,0.21485093576948272,0.1977635334426906,0.2087,-1.0936466557309399,0.2136,0.2025961071304102,0.2,0.26781783145929905,0.01797546437277816,0.007248503553138122,-0.22364665573094133
472.0,0.2155,0.21640385356181868,0.2003786676046715,0.2121,-1.172133239532852,0.2136,0.20394115967800394,0.2,0.1778263601952862,0.018637909953346087,0.0064911683437951645,0.037866760467147875
474.0,0.2088,0.21199781755883645,0.20175494194546786,0.2087,-0.6945058054532133,0.2168,0.20551273200045334,0.2,0.17485856566152022,0.02075920832098592,0.002981284452859459,0.17549419454678528
476.0,0.2088,0.2080241368652629,0.20225568694594004,0.2153,-1.3044313054059953,0.2136,0.20611817451299957,0.2,0.21660309197436092,0.023675272883377327,-0.001530089439020596,0.22556869459400275
478.0,0.2054,0.20482279552612603,0.20204126637350753,0.2053,-0.32587336264924827,0.2168,0.2073043866728597,0.2,0.24152144188939098,0.02449585155835418,-0.005612622186035629,0.20412663735075165
480.0,0.2087,0.20393480319072202,0.20167877795743613,0.2121,-1.0421222042563878,0.2102,0.20679158271362327,0.2,0.4437288695087476,0.0367162364141919,-0.008970178100907875,0.16787779574361228
482.0,0.2021,0.2022492610758848,0.19992629811542367,0.2053,-0.5373701884576337,0.2036,0.2046880560363805,0.2,0.7956203697261985,0.05499382740609546,-0.008822774331755198,-0.0073701884576338195
484.0,0.1952,0.20224504992276132,0.19697726670129076,0.1985,-0.152273329870925,0.1968,0.20142598502467962,0.2,0.8701480612870608,0.05254833901798678,-0.0027773077343366953,-0.30227332987092514
486.0,0.2021,0.20832812708524656,0.19595329184736987,0.2087,-1.2746708152630126,0.2002,0.20005136796359912,0.2,0.5621766033171212,0.0310087233330622,0.005316108570923586,-0.40467081526301407
488.0,0.2123,0.2155565579211023,0.19800045598239946,0.2087,-1.0699544017600537,0.2136,0.20220406125294524,0.2,0.26315207838577137,0.017882077693799892,0.00931519660612469,-0.1999544017600552
490.0,0.2155,0.21674179537954405,0.20059474895634544,0.2121,-1.1505251043654574,0.2134,0.20362535298655,0.2,0.1752439642607669,0.018589293715159005,0.008125698693433839,0.05947489563454256
492.0,0.2088,0.21216469643235594,0.2019404498089749,0.2087,-0.6759550191025088,0.2168,0.20530581372732168,0.2,0.1731268144208421,0.020716645456709988,0.004244799075484043,0.19404498089748978
494.0,0.2088,0.20810543417950408,0.20240645310365718,0.2121,-0.9693546896342831,0.2136,0.2059902111959234,0.2,0.21527796686257422,0.023637555690821013,-0.0005681071318302949,0.2406453103657169
496.0,0.2054,0.2048559301950669,0.2021606959097202,0.2053,-0.3139304090279821,0.2168,0.2072315616227329,0.2,0.23846200756627423,0.024339004211423203,-0.004889498951270652,0.21606959097201783
498.0,0.2088,0.20395935986181643,0.20178668499410804,0.2121,-1.031331500589197,0.2102,0.20675964128760713,0.2,0.44129205689540646,0.03663084374635619,-0.008462868939486709,0.17866849941080287
500.0,0.2021,0.20222222395891332,0.2000111980399426,0.2053,-0.5288801960057404,0.2036,0.20468029658643852,0.2,0.7920171873899384,0.05482472556959094,-0.008485265019371899,0.0011198039942594828
502.0,0.1952,0.20219308150270607,0.19705501714462736,0.1985,-0.14449828553726451,0.197,0.2014819653019779,0.2,0.867497676744388,0.05246093224203519,-0.0025952993086266057,-0.29449828553726465
504.0,0.2021,0.2082389195865622,0.1960113929323793,0.2087,-1.2688607067620705,0.2002,0.2001047148634406,0.2,0.5603673402483929,0.03095778778696983,0.005381914826614834,-0.39886070676207197
506.0,0.2123,0.21545402007858883,0.19804146220953003,0.2087,-1.0658537790469964,0.2136,0.20225551894292496,0.2,0.19565861775390347,0.013681487500729322,0.009298990407554789,-0.19585377904699774
508.0,0.2189,0.2173618807579713,0.20110685830416256,0.2121,-1.0993141695837454,0.2134,0.2037650903905652,0.2,0.09161975683232935,0.014625937157945723,0.007085273799229699,0.11068583041625446
510.0,0.2088,0.21170275447709147,0.20260856212149134,0.2121,-0.9491437878508674,0.2202,0.20616038228605268,0.2,0.049689164965106086,0.014675581250988423,0.001868149556247048,0.26085621214913257
512.0,0.2123,0.2074425113759597,0.2033865145394174,0.2153,-1.19134854605826,0.2134,0.2066751502109633,0.2,0.2201500788366762,0.02651568139682785,-0.00490487952258771,0.3386514539417379
514.0,0.2054,0.2027534972951454,0.20219236444727254,0.2087,-0.6507635552727459,0.2068,0.20544285411640134,0.2,0.45392656205740195,0.03807220009579328,-0.009289608417132764,0.21923644472725268
516.0,0.1987,0.20062843469400476,0.20013849180533505,0.2019,-0.17615081946649458,0.21,0.2052044729049841,0.2,0.5389212767938149,0.03866103727009934,-0.009566592027802842,0.013849180533503924
518.0,0.2053,0.20355686790631908,0.1989517270194277,0.2053,-0.6348272980572306,0.2036,0.20372770630920492,0.2,0.8401678408132024,0.05562009973482811,-0.007470046066658229,-0.10482729805723068
520.0,0.1952,0.2042946734363438,0.1963404742477803,0.1985,-0.21595257522196987,0.1968,0.20065825645063787,0.2,0.828905005222734,0.048898160339929046,-0.00015099456221882857,-0.36595257522197
522.0,0.2054,0.21091891229813126,0.19610822139794465,0.2121,-1.5991778602055362,0.2002,0.19952640185449882,0.2,0.5262866214532121,0.029465333488195685,0.007632562641891896,-0.38917786020553624
524.0,0.2123,0.21668006474672372,0.19831951693734798,0.2121,-1.3780483062652031,0.2136,0.20176780813360312,0.2,0.1715949104419728,0.012881137939103745,0.010993528767195962,-0.16804830626520328
526.0,0.219,0.21773116365148076,0.20143549900130078,0.2121,-1.0664500998699227,0.2136,0.2034568650255004,0.2,0.16865062936261394,0.020046353508795633,0.008122530764594418,0.14354990013007718
528.0,0.2088,0.21154192005081024,0.20221393038569177,0.2121,-0.988606961430824,0.2102,0.2036841819998311,0.15,4.180344061965377e-05,0.005404094386686497,0.0,5.221393038569177
530.0,0.2021,0.2063000670309185,0.2017817468750565,0.2053,-0.3518253124943499,0.2168,0.20541651502395247,0.15,1.9726958051672718e-06,6.178511317304478e-06,0.0,5.178174687505652
532.0,0.2088,0.20186298420424095,0.20150106842004453,0.2121,-1.059893157995548,0.2068,0.2044807611894824,0.15,6.0263372187325e-07,1.6293646792120152e-06,0.0,5.150106842004454
534.0,0.2021,0.19774005162921163,0.20043212163781987,0.2019,-0.1467878362180125,0.2134,0.20508564492679746,0.15,1.7412376873321436e-07,4.6060579601963236e-07,0.0,5.043212163781988
536.0,0.1919,0.19278328797251623,0.19742666301434877,0.2087,-1.1273336985651223,0.2068,0.20371080285509455,0.15,7.660980565869348e-08,1.9777794023961374e-07,0.0,4.742666301434878
538.0,0.1987,0.19066087044335217,0.19548443654305772,0.2019,-0.6415563456942275,0.2002,0.20130875411803623,0.15,1.0740973271335184e-07,2.621701920646549e-07,0.0,4.548443654305773
540.0,0.1919,0.18763842090792257,0.1922552521500302,0.1951,-0.28447478499697976,0.1901,0.19695138869872927,0.15,1.6225756161183932e-08,4.6938563718439764e-08,0.0,4.22552521500302
542.0,0.1987,0.18692517466380662,0.19116215876542497,0.1849,0.6262158765424963,0.1968,0.19545791582991606,0.15,9.462818414797542e-09,3.1174913852062796e-08,0.0,4.116215876542498
544.0,0.1919,0.18473423391028915,0.1877455626694721,0.1917,-0.39544373305279157,0.1737,0.188703456508604,0.15,2.3335660080638253e-08,5.952972396468027e-08,0.0,3.7745562669472097
546.0,0.1851,0.18161271617316063,0.18365919665611546,0.1849,-0.12408033438845445,0.1669,0.18196301921426225,0.15,1.3087081085912523e-08,3.703593361275156e-08,0.0,3.365919665611547
548.0,0.1919,0.18070826814809673,0.18148252616468463,0.1917,-1.0217473835315376,0.1669,0.17721385967942702,0.15,1.4864302998192039e-08,4.078626059196574e-08,0.0,3.1482526164684637
550.0,0.1851,0.17851684161080292,0.17839828935362573,0.1815,-0.3101710646374267,0.1602,0.1719615597593764,0.15,2.9731573697507727e-09,1.6566392846316655e-08,0.0,2.8398289353625734
552.0,0.1885,0.17779864512668545,0.17766661451334484,0.1883,-1.0633385486655156,0.1769,0.1720473696617281,0.15,6.58570308751309e-09,2.4458706981791356e-08,0.0,2.7666614513344845
554.0,0.1811,0.17564565227443799,0.17557327324607502,0.1815,-0.5926726753924971,0.1701,0.1703131344916296,0.15,6.50107560969651e-09,2.4261884173500722e-08,0.0,2.557327324607503
556.0,0.1885,0.17566182326109303,0.17543029635092372,0.1747,0.07302963509237259,0.1769,0.1707381242605059,0.15,3.172101624440925e-08,7.782851152527319e-08,0.0,2.5430296350923727
558.0,0.1811,0.17405917615076155,0.17382692630406116,0.1781,-0.42730736959388504,0.1703,0.16931576291207284,0.15,4.702940237646203e-08,1.1281114853003256e-07,0.0,2.3826926304061162
560.0,0.1749,0.1716268572492755,0.17189064672366658,0.1713,0.059064672366657134,0.1735,0.16879722066319713,0.15,2.0509525388495096e-08,5.609988910572967e-08,0.0,2.1890646723666585
562.0,0.1783,0.17061937788163856,0.1712677888207023,0.1781,-0.683221117929772,0.1801,0.1699471795646579,0.15,7.916801048358222e-08,1.887942147303601e-07,0.0,2.126778882070229
564.0,0.1715,0.1683738982336472,0.16934963394473956,0.1713,-0.1950366055260444,0.1735,0.16908011592773398,0.15,9.864179490708156e-08,2.3604071116482356e-07,0.0,1.9349633944739568
566.0,0.1783,0.16803459317672517,0.16834384034938188,0.1612,0.7143840349381869,0.1669,0.1670818059931034,0.15,1.6881339244515066e-07,4.108517663768369e-07,0.0,1.8343840349381884
568.0,0.1715,0.16626175634875381,0.16616932128367823,0.1679,-0.17306787163217652,0.1602,0.1638742090294916,0.15,2.155747605700008e-07,5.30842847851291e-07,0.0,1.6169321283678233
570.0,0.1749,0.16568057603689684,0.16519343861866606,0.1577,0.7493438618666054,0.1636,0.16238021421067014,0.15,3.0285096495409113e-07,7.599963396935871e-07,0.0,1.5193438618666066
572.0,0.1682,0.16392274311719313,0.16394082715549158,0.1352,2.874082715549159,0.1701,0.1625545559596366,0.15,6.644542870041428e-07,1.7651925688282853e-06,0.0,1.3940827155491582
574.0,0.1614,0.16111734281405396,0.16152490026250155,0.148,1.3524900262501554,0.1636,0.16099580811772982,0.15,1.3532689981347477e-06,3.856062160654389e-06,0.0,1.1524900262501552
576.0,0.1647,0.15964067389302125,0.1596195149965708,0.1415,1.8119514996570802,0.1568,0.15835710824141622,0.15,2.0278412853056735e-06,7.20006838978691e-06,0.0,0.9619514996570794
