t_s,h1_meas_m,h2_est_m,h2_real_m,error_obs_cm,h3_meas_m,ref_m,u1,u3,t_mhe_ms,t_mpc_ms,t_total_ms,error_ctrl_cm
612.0,0.1544,0.1453210039431331,0.1511,-0.5778996056866909,0.1533,0.15,0.4330112266595671,0.030292769065793937,8.255958557128906,8.487462997436523,2110.1772785186768,-0.4678996056866891
614.0,0.1514,0.1465881897963174,0.1446,0.19881897963174022,0.1567,0.15,0.4132832781073219,0.030081630453615928,154.5240879058838,7.93147087097168,2253.0088424682617,-0.3411810203682586
616.0,0.1514,0.1472335294640873,0.1511,-0.3866470535912714,0.1531,0.15,0.4132736341449364,0.03063654707270663,318.95947456359863,7.091283798217773,2276.7982482910156,-0.2766470535912696
618.0,0.1514,0.14749392113453996,0.1511,-0.36060788654600495,0.1499,0.15,0.42425485296981563,0.03153335540505324,3.603696823120117,9.309768676757812,1794.2619323730469,-0.2506078865460032
620.0,0.1449,0.14735553874840618,0.1543,-0.6944461251593814,0.1567,0.15,0.4381409359036367,0.03235813334391553,4.206418991088867,3.2472610473632812,2099.7674465179443,-0.2644461251593816
622.0,0.1482,0.1471062380307049,0.1511,-0.3993761969295101,0.1499,0.15,0.4281453543549499,0.031245483942533226,2.897500991821289,10.831594467163086,2120.6119060516357,-0.28937619692950833
624.0,0.1514,0.14734300418281668,0.1446,0.2743004182816672,0.1531,0.15,0.436273679903302,0.032075203187659884,5.73277473449707,8.119821548461914,2107.4631214141846,-0.26569958171833163
626.0,0.1482,0.14713077696516727,0.1478,-0.06692230348327166,0.1499,0.15,0.4575555723702047,0.033535989944342225,6.59632682800293,9.104013442993164,2108.365535736084,-0.2869223034832724
628.0,0.1514,0.14672050354183808,0.1415,0.522050354183809,0.1403,0.15,0.4812087706560821,0.03486704115833212,6.643056869506836,5.977153778076172,2106.4813137054443,-0.3279496458161918
630.0,0.1449,0.14617686075799785,0.1448,0.13768607579978387,0.1468,0.15,0.5123757651714692,0.03672924688436999,4.771947860717773,6.654262542724609,2099.9622344970703,-0.3823139242002144
632.0,0.1386,0.1453599640336916,0.1383,0.7059964033691607,0.1499,0.15,0.5368316231185231,0.03787357569905277,3.842592239379883,10.155200958251953,2124.1443157196045,-0.4640035966308381
634.0,0.1419,0.14472399950072054,0.1448,-0.007600049927947161,0.1436,0.15,0.5278506447092558,0.03653416491716001,0.0,0.0,2090.1434421539307,-0.5276000499279454
