t_s,h1_meas_m,h2_est_m,h2_real_m,error_obs_cm,h3_meas_m,ref_m,u1,u3,t_mhe_ms,t_mpc_ms,t_total_ms,error_ctrl_cm
296.0,0.2088,0.185024312679958,0.2053,-2.027568732004201,0.21,0.2,0.6301786969105149,0.04229928310938639,6.617069244384766,7.417917251586914,2076.812505722046,-1.4975687320042008
298.0,0.2088,0.18991004453103807,0.2053,-1.5389955468961936,0.2066,0.2,0.5466927030020999,0.03711981201524766,1.3225078582763672,12.598276138305664,2051.6490936279297,-1.0089955468961938
300.0,0.2123,0.1930790234671123,0.2187,-2.5620976532887694,0.2201,0.2,0.43220132351299556,0.030091634609426786,3.5543441772460938,11.224508285522461,2043.4820652008057,-0.6920976532887702
302.0,0.219,0.19672187099380836,0.2121,-1.5378129006191648,0.2235,0.2,0.2755182244750276,0.020801181243601398,6.926774978637695,10.250091552734375,2045.8922386169434,-0.3278129006191649
304.0,0.219,0.20122751095409025,0.2189,-1.7672489045909763,0.2201,0.2,0.22039896748805848,0.020456374472579107,4.271507263183594,10.104179382324219,2041.9445037841797,0.12275109540902385
306.0,0.219,0.2029358668774174,0.2221,-1.9164133122582583,0.2201,0.2,0.22261731485062672,0.022274891914532465,5.902528762817383,9.879112243652344,2046.4825630187988,0.2935866877417398
308.0,0.2123,0.2035230328792851,0.2153,-1.177696712071488,0.2134,0.2,0.21615524062771962,0.021855789630652635,5.511283874511719,9.927511215209961,2050.6606101989746,0.35230328792850985
310.0,0.219,0.2040563535741273,0.2087,-0.46436464258726995,0.2168,0.2,0.2548753744585848,0.024977650017002594,2.0966529846191406,13.04769515991211,2044.961929321289,0.4056353574127286
312.0,0.2088,0.20339800028449342,0.2121,-0.8701999715506586,0.21,0.2,0.3280320343838888,0.029691356440383766,4.791975021362305,11.193513870239258,2071.6569423675537,0.3398000284493413
314.0,0.2021,0.20187951398445583,0.2051,-0.32204860155441717,0.2034,0.2,0.3515728021904626,0.029714703631709135,5.859136581420898,10.043621063232422,2086.103677749634,0.18795139844558217
316.0,0.2088,0.20133274216895186,0.2121,-1.076725783104815,0.2068,0.2,0.36399905911121117,0.02997730939709806,7.006645202636719,8.363723754882812,2072.2815990448,0.13327421689518504
318.0,0.2021,0.20081748089902643,0.2019,-0.10825191009735669,0.2134,0.2,0.4237278310741735,0.034249675755493314,6.083488464355469,9.966135025024414,2100.8877754211426,0.08174808990264182
320.0,0.1919,0.19924948997918013,0.2085,-0.9250510020819863,0.2066,0.2,0.46436058440977834,0.03599911137195488,2.547025680541992,14.286041259765625,2108.3285808563232,-0.07505100208198834
322.0,0.1987,0.1982497978246047,0.2019,-0.36502021753953007,0.2,0.2,0.5362128926561585,0.04054891017836728,5.3615570068359375,10.68568229675293,2106.600046157837,-0.17502021753953156
324.0,0.1919,0.19648985983896738,0.1951,0.13898598389673888,0.19,0.2,0.5485002943783702,0.039750863281455995,5.082130432128906,10.359764099121094,2113.013744354248,-0.35101401610326266
326.0,0.1987,0.1960853484875544,0.1849,1.1185348487554396,0.1968,0.2,0.5859645274590994,0.04224721192992577,3.5102367401123047,12.726306915283203,2107.9211235046387,-0.3914651512445605
328.0,0.1919,0.19502456448444822,0.1917,0.3324564484448206,0.19,0.2,0.6395585089381065,0.045520364221390795,8.070945739746094,9.201288223266602,2108.2091331481934,-0.4975435515551796
330.0,0.1919,0.1937571830093363,0.1951,-0.13428169906636866,0.1801,0.2,0.6182703138841791,0.042573090002042596,6.89387321472168,9.842634201049805,2107.0125102996826,-0.6242816990663702
332.0,0.1952,0.19407284237890188,0.1983,-0.42271576210981265,0.2,0.2,0.5698575743073294,0.03916176651085834,6.458282470703125,10.564327239990234,2106.595039367676,-0.5927157621098134
334.0,0.1987,0.19492736800200966,0.2051,-1.0172631997990345,0.2034,0.2,0.5137752391106273,0.03593081330597505,9.873628616333008,10.560750961303711,2089.757204055786,-0.5072631997990351
336.0,0.2021,0.19610825896039938,0.2087,-1.2591741039600617,0.2066,0.2,0.4369577035575457,0.03134246969695733,69.60034370422363,6.910085678100586,2149.5401859283447,-0.38917410396006324
338.0,0.2088,0.19787664557895973,0.1983,-0.04233544210402729,0.2134,0.2,0.40333339318272465,0.030624237639864337,28.631925582885742,9.431600570678711,2026.6642570495605,-0.212335442104028
340.0,0.2054,0.1987687902958008,0.2087,-0.9931209704199195,0.21,0.2,0.3865347939671986,0.030263820293684855,6.797313690185547,10.16855239868164,2058.403968811035,-0.12312097041992098
342.0,0.2088,0.1994235723117127,0.2087,-0.9276427688287292,0.2066,0.2,0.39761890394952987,0.031593130890223746,6.551980972290039,7.410526275634766,2068.8316822052,-0.05764276882873065
344.0,0.1987,0.19930427330406075,0.2019,-0.25957266959392433,0.2134,0.2,0.41114644251572535,0.03242582643615168,6.484270095825195,8.75401496887207,2101.7415523529053,-0.06957266959392583
346.0,0.2054,0.19915091494967913,0.2087,-0.9549085050320871,0.2034,0.2,0.4608410887358495,0.03593223746488919,6.799936294555664,10.099649429321289,2108.452796936035,-0.08490850503208858
348.0,0.1987,0.198090510702934,0.2019,-0.380948929706601,0.1968,0.2,0.4596090680736371,0.03465836369395446,6.891727447509766,9.849071502685547,2107.6574325561523,-0.1909489297066025
350.0,0.2054,0.19813970915668225,0.1917,0.6439709156682238,0.2034,0.2,0.4883896783907837,0.0368228177103272,4.329681396484375,13.905525207519531,2118.3342933654785,-0.18602908433177634
352.0,0.1987,0.1973917105352526,0.1985,-0.11082894647474195,0.1968,0.2,0.5629277341115057,0.04194750850421699,6.923198699951172,11.846065521240234,2105.3080558776855,-0.2608289464747421
354.0,0.1919,0.1956895836296355,0.1917,0.39895836296355014,0.1867,0.2,0.603848478324301,0.04338948324493661,29.280662536621094,10.759830474853516,2128.443956375122,-0.43104163703645004
356.0,0.1919,0.1946761094150532,0.1917,0.2976109415053191,0.1934,0.2,0.5940127134325843,0.041549784307901995,8.345842361450195,5.8803558349609375,2080.272674560547,-0.5323890584946811
358.0,0.1952,0.19467872889522922,0.1983,-0.36212711047707846,0.2002,0.2,0.557615908132767,0.038845007250074975,8.434057235717773,12.557268142700195,2113.924741744995,-0.5321271104770792
360.0,0.1987,0.19527907682586448,0.2019,-0.6620923174135512,0.2034,0.2,0.5206543278108923,0.03679132975043704,8.409738540649414,10.718822479248047,2098.567008972168,-0.47209231741355273
362.0,0.2054,0.19608851079329118,0.2087,-1.2611489206708821,0.1968,0.2,0.50432642700533,0.03644340252841701,22.630691528320312,12.105226516723633,2121.511697769165,-0.39114892067088347
364.0,0.1987,0.19649206285719947,0.2019,-0.5407937142800523,0.2034,0.2,0.45707356081557443,0.03322449530779455,25.4671573638916,9.046554565429688,2059.142589569092,-0.3507937142800538
366.0,0.2054,0.19765980886620355,0.2087,-1.104019113379645,0.21,0.2,0.36768361859648196,0.027437280381823363,12.122154235839844,11.219978332519531,2074.533700942993,-0.23401911337964654
368.0,0.2156,0.1997633496400336,0.2051,-0.5336650359966416,0.2168,0.2,0.33662969470720255,0.02718847828802968,7.522106170654297,7.416248321533203,2071.1464881896973,-0.02366503599664227
370.0,0.2054,0.20055215457483308,0.2051,-0.4547845425166924,0.2168,0.2,0.33357132863098676,0.027874103888048125,308.9265823364258,11.15560531616211,2377.9609203338623,0.05521545748330692
372.0,0.2088,0.20088031401847864,0.2121,-1.121968598152137,0.21,0.2,0.37737411361149015,0.031399241571593225,6.842851638793945,9.880781173706055,1789.2606258392334,0.08803140184786284
374.0,0.2021,0.20008515458771406,0.2053,-0.5214845412285951,0.2034,0.2,0.4325811628966122,0.03465835450980165,7.468223571777344,11.499643325805664,2101.5639305114746,0.008515458771404805
376.0,0.1952,0.19888407516824605,0.1985,0.03840751682460397,0.2066,0.2,0.46169330109672757,0.03557025542126716,6.602048873901367,7.847070693969727,2102.1158695220947,-0.11159248317539616
378.0,0.2021,0.19821218759648965,0.2019,-0.3687812403510349,0.2,0.2,0.49988436222700067,0.037725621678158246,6.478071212768555,11.412382125854492,2117.8507804870605,-0.17878124035103637
380.0,0.2021,0.19728632059600357,0.2051,-0.7813679403996437,0.19,0.2,0.5017933959015913,0.0369271819233951,6.725311279296875,10.347843170166016,2106.4577102661133,-0.2713679403996444
382.0,0.2021,0.19714065142522194,0.2019,-0.4759348574778055,0.2,0.2,0.4798759563740434,0.0350973858317432,6.334543228149414,10.943174362182617,2093.8024520874023,-0.285934857477807
384.0,0.2088,0.19755086889377949,0.1985,-0.09491311062205243,0.1968,0.2,0.4489918329617844,0.033204667440526206,27.16827392578125,10.967493057250977,2113.636016845703,-0.24491311062205257
386.0,0.2054,0.1981611064533048,0.2087,-1.0538893546695212,0.2066,0.2,0.4467911071273745,0.03378718682325188,7.010221481323242,10.904073715209961,2087.498426437378,-0.1838893546695225
388.0,0.2021,0.19820264074622568,0.2053,-0.7097359253774332,0.2034,0.2,0.38998801975335556,0.029512940405527103,51.04470252990723,6.4907073974609375,2139.629364013672,-0.17973592537743333
390.0,0.2123,0.19954680755155574,0.2017,-0.21531924484442522,0.2134,0.2,0.37623151163413476,0.029760673791062085,6.946325302124023,6.994724273681641,2029.404640197754,-0.04531924484442729
392.0,0.2021,0.1998410761493711,0.2019,-0.2058923850628891,0.2134,0.2,0.38086333260060423,0.03056499296828877,3.579378128051758,13.57722282409668,2110.5024814605713,-0.01589238506289059
394.0,0.2054,0.19988683322768622,0.2087,-0.881316677231378,0.2066,0.2,0.435362829606027,0.03469346624119717,5.303144454956055,14.05191421508789,2104.18438911438,-0.011316677231379413
396.0,0.1987,0.19878201098048998,0.2019,-0.311798901951002,0.1968,0.2,0.4407620001310577,0.033845182785270045,9.575366973876953,9.898185729980469,2112.339496612549,-0.12179890195100351
398.0,0.2054,0.19872669421379457,0.1951,0.3626694213794579,0.2034,0.2,0.4746882237417243,0.03624345511253272,26.365995407104492,8.367776870727539,2123.1141090393066,-0.12733057862054364
400.0,0.1987,0.19786687281083354,0.1985,-0.06331271891664714,0.1968,0.2,0.5272390046840401,0.03950252457415049,26.31521224975586,11.395454406738281,2109.8387241363525,-0.21331271891664727
402.0,0.1987,0.196691561344611,0.2019,-0.5208438655389003,0.1867,0.2,0.5539080133052655,0.040313922516823815,6.72149658203125,7.562875747680664,2090.6057357788086,-0.33084386553890177
404.0,0.1952,0.19597510576976304,0.1985,-0.2524894230236968,0.1968,0.2,0.519017734427074,0.036893772860600124,55.64379692077637,10.237693786621094,2158.7488651275635,-0.40248942302369695
406.0,0.2021,0.19653847010015807,0.1917,0.483847010015806,0.2066,0.2,0.5121869834568858,0.03711071507932469,7.837057113647461,10.103940963745117,2059.849500656128,-0.3461529899841942
408.0,0.1987,0.19651921532938643,0.2019,-0.5380784670613564,0.2,0.2,0.49737184678052115,0.03616799023715402,10.179519653320312,10.39433479309082,2088.913679122925,-0.3480784670613579
410.0,0.2054,0.19690097310544807,0.2087,-1.1799026894551923,0.1968,0.2,0.4808683718233515,0.03524775818465717,6.916999816894531,11.556386947631836,2098.376750946045,-0.3099026894551937
412.0,0.2021,0.19729593459810318,0.2051,-0.780406540189682,0.2034,0.2,0.4570658822210049,0.033816799800500674,76.84540748596191,10.846614837646484,2154.249429702759,-0.2704065401896827
414.0,0.1987,0.19779535594576514,0.2121,-1.4304644054234872,0.2134,0.2,0.41272757073351196,0.030959918842366572,42.48547554016113,12.798309326171875,2019.59228515625,-0.22046440542348722
416.0,0.2088,0.19884321872922717,0.2121,-1.3256781270772844,0.21,0.2,0.3878217756531017,0.03011182872626931,73.61602783203125,11.282682418823242,2109.1158390045166,-0.11567812707728442
418.0,0.2088,0.19950781338558907,0.2087,-0.919218661441093,0.2066,0.2,0.36762426131500997,0.029218961000357944,7.386207580566406,9.893655776977539,1998.1069564819336,-0.049218661441094436
420.0,0.2088,0.20009817954735631,0.2121,-1.2001820452643697,0.21,0.2,0.39556954740527134,0.0318961673465898,451.5867233276367,11.435985565185547,2539.193630218506,0.009817954735630297
422.0,0.2021,0.19958140030752466,0.2051,-0.551859969247534,0.2034,0.2,0.44023004660059795,0.03475304488626877,6.6852569580078125,10.737895965576172,1655.0123691558838,-0.041859969247534656
424.0,0.1952,0.1986245834307046,0.1951,0.35245834307046087,0.2066,0.2,0.46403051859491456,0.03553167742118396,24.637699127197266,10.912656784057617,1773.9269733428955,-0.13754165692954068
426.0,0.2021,0.19808850115784116,0.2019,-0.3811498842158839,0.2,0.2,0.5371753385906044,0.04057288655539533,6.476879119873047,7.43865966796875,2093.200445175171,-0.1911498842158854
428.0,0.1919,0.196349867188797,0.1951,0.12498671887969937,0.19,0.2,0.5655530043400634,0.041054101125151135,7.483720779418945,10.130643844604492,2110.4533672332764,-0.3650132811203022
430.0,0.1952,0.1956191200019595,0.1983,-0.26808799980405085,0.1968,0.2,0.5584038087699704,0.03967722380267889,7.099390029907227,10.17904281616211,2100.0235080718994,-0.43808799980405155
432.0,0.2021,0.19562451751465268,0.2053,-0.9675482485347331,0.1934,0.2,0.5067469556767319,0.035745903503519263,7.349967956542969,9.988546371459961,2107.699155807495,-0.4375482485347332
434.0,0.2088,0.19667773140012804,0.1985,-0.18222685998719734,0.2,0.2,0.4604903962013892,0.03335900323003137,7.032632827758789,10.669469833374023,2079.9195766448975,-0.3322268599871975
436.0,0.2054,0.1976398130037443,0.2087,-1.1060186996255688,0.2068,0.2,0.45062068875664474,0.033758933492424786,7.03120231628418,12.885570526123047,2116.5034770965576,-0.23601869962557032
438.0,0.2021,0.19793659658155247,0.2051,-0.7163403418447539,0.2034,0.2,0.4387182514240113,0.03316166677523561,31.891345977783203,11.639118194580078,2123.941421508789,-0.20634034184475458
440.0,0.1987,0.19827342282351756,0.2019,-0.36265771764824317,0.2134,0.2,0.4301511075379671,0.032797239204711975,6.880998611450195,7.381200790405273,2049.961566925049,-0.17265771764824467
442.0,0.1987,0.19849424968603888,0.2019,-0.340575031396112,0.2134,0.2,0.41409512746124416,0.03176852784400775,7.47990608215332,7.308244705200195,2079.9388885498047,-0.1505750313961135
444.0,0.2021,0.1988645623810109,0.2019,-0.3035437618989084,0.2134,0.2,0.4018893647980351,0.031206817954783306,3.3502578735351562,11.97504997253418,2080.531358718872,-0.11354376189890991
446.0,0.2021,0.19914651241105252,0.2019,-0.2753487588947473,0.2134,0.2,0.3999540914853778,0.03139247245429845,7.171869277954102,7.875204086303711,2099.42889213562,-0.0853487588947488
448.0,0.2054,0.19926581268087187,0.2087,-0.9434187319128123,0.2066,0.2,0.44869350806591457,0.035240834076439125,7.028341293334961,11.640787124633789,2111.5150451660156,-0.07341873191281378
450.0,0.1987,0.1982678949286807,0.2019,-0.3632105071319308,0.1968,0.2,0.49893703958018965,0.03804773441260696,7.90715217590332,10.223865509033203,2106.762647628784,-0.1732105071319323
452.0,0.1919,0.19714121832606163,0.1951,0.20412183260616334,0.2034,0.2,0.5367776836258489,0.03975052500213671,7.009267807006836,10.500431060791016,2112.0247840881348,-0.2858781673938382
454.0,0.1952,0.19621120345977155,0.1951,0.11112034597715592,0.1968,0.2,0.5182415682672696,0.03731330723596771,6.991386413574219,9.783506393432617,2099.128246307373,-0.3788796540228456
456.0,0.2021,0.19649323861875037,0.2051,-0.8606761381249634,0.2034,0.2,0.5157817492152574,0.03746575587474989,6.911277770996094,9.723901748657227,2107.090711593628,-0.350676138124964
458.0,0.1987,0.19639650679242152,0.1985,-0.2103493207578494,0.2,0.2,0.47690254089478873,0.034513438774485435,6.574869155883789,10.483264923095703,2078.881025314331,-0.36034932075784953
460.0,0.2054,0.19726203644351442,0.2087,-1.1437963556485575,0.2066,0.2,0.47598942866001615,0.03534828880394489,3.6590099334716797,10.399818420410156,2111.4797592163086,-0.273796355648559
462.0,0.1987,0.1972704752430636,0.2019,-0.46295247569363984,0.2034,0.2,0.45404744007573616,0.03373310218206452,2.9625892639160156,13.372182846069336,2080.5256366729736,-0.27295247569364134
464.0,0.2088,0.1979225119147311,0.2121,-1.417748808526892,0.2,0.2,0.41046467033295164,0.030873892581949145,6.979227066040039,10.86878776550293,2048.9044189453125,-0.20774880852689193
466.0,0.2088,0.19897521006000693,0.2121,-1.3124789939993082,0.21,0.2,0.3862885194816311,0.03005941666990696,2.0220279693603516,17.119884490966797,2076.204299926758,-0.10247899399930815
468.0,0.2088,0.19960806450061425,0.2121,-1.2491935499385765,0.2066,0.2,0.39413996802123397,0.03131546448138553,6.62541389465332,7.515907287597656,2076.404333114624,-0.03919354993857649
470.0,0.1987,0.19948500775007355,0.2019,-0.24149922499264453,0.2134,0.2,0.40714750287078105,0.03219657866627828,6.740093231201172,11.65318489074707,2104.649305343628,-0.05149922499264603
472.0,0.2054,0.19930987640548015,0.2087,-0.939012359451985,0.2034,0.2,0.45653262336107536,0.03569464136230691,25.40898323059082,9.168148040771484,2130.183458328247,-0.06901235945198647
474.0,0.1987,0.19824779946710916,0.2019,-0.3652200532890837,0.1968,0.2,0.45513987400565437,0.03441795746470959,9.449481964111328,8.11457633972168,2089.672803878784,-0.1752200532890852
476.0,0.2054,0.19830097653397932,0.1951,0.3200976533979327,0.2034,0.2,0.4841604759452363,0.03660394103015509,64.37110900878906,12.100458145141602,2166.2437915802,-0.16990234660206882
478.0,0.1987,0.19754051363158243,0.1985,-0.09594863684175836,0.1968,0.2,0.5583567110148538,0.041691985200770776,6.421804428100586,10.426521301269531,2048.2208728790283,-0.2459486368417585
480.0,0.1919,0.1958520873657657,0.1917,0.4152087365765694,0.1867,0.2,0.6032184060256833,0.0433748195331014,6.937742233276367,10.30111312866211,2107.1693897247314,-0.41479126342343076
482.0,0.2021,0.1948970858471851,0.1917,0.3197085847185088,0.1767,0.2,0.582239547628844,0.04060157995141381,6.179094314575195,8.892059326171875,2112.935781478882,-0.5102914152814914
484.0,0.1987,0.19514987043774687,0.1983,-0.31501295622531345,0.2,0.2,0.5278137378745299,0.03675973609726148,56.20884895324707,11.225223541259766,2159.125328063965,-0.48501295622531415
486.0,0.2021,0.19611359888485988,0.1917,0.44135988848598706,0.2066,0.2,0.5131388878139472,0.03690593684828968,8.27336311340332,10.240316390991211,2058.079481124878,-0.3886401115140131
488.0,0.1987,0.19636135195220686,0.1983,-0.19386480477931456,0.2,0.2,0.4720317555645593,0.03416156494469971,5.322456359863281,10.320663452148438,2069.730281829834,-0.36386480477931527
490.0,0.2054,0.19737259675231916,0.2087,-1.1327403247680834,0.2066,0.2,0.45831421456693744,0.03408146227133515,79.91790771484375,11.016845703125,2188.771963119507,-0.26274032476808484
492.0,0.2021,0.19774658583856145,0.2051,-0.735341416143856,0.2034,0.2,0.3957305541056809,0.02964191649062589,33.70070457458496,10.02192497253418,2038.710355758667,-0.2253414161438566
494.0,0.2123,0.1992723443391155,0.2019,-0.26276556608844925,0.2134,0.2,0.40080847116701673,0.03151977924672491,123.93760681152344,10.272026062011719,2169.968843460083,-0.07276556608845075
496.0,0.1987,0.19917644502905502,0.2019,-0.272355497094498,0.21,0.2,0.4106402775402192,0.03228836293084944,30.736684799194336,10.897397994995117,1994.3950176239014,-0.08235549709449952
498.0,0.2054,0.19915391783702538,0.2087,-0.9546082162974617,0.2034,0.2,0.45749118014834916,0.035671100662547015,11.521100997924805,10.151147842407227,2087.174892425537,-0.08460821629746318
500.0,0.1987,0.19819482626601626,0.1985,-0.030517373398375458,0.1968,0.2,0.45610828390339475,0.03446239290245994,28.29599380493164,10.917425155639648,2124.5028972625732,-0.1805173733983756
502.0,0.2054,0.19825290513739957,0.1917,0.6552905137399562,0.2034,0.2,0.5066895791999456,0.03832715656442475,276.13091468811035,10.30278205871582,2353.9257049560547,-0.174709486260044
504.0,0.1952,0.19701785671512329,0.1985,-0.14821432848767246,0.1934,0.2,0.5906903875885047,0.043705560635124666,84.66839790344238,11.287212371826172,1916.4586067199707,-0.2982143284876726
506.0,0.1885,0.19508736356944464,0.1917,0.33873635694446347,0.1867,0.2,0.6264338668760062,0.04439102674088828,49.5758056640625,12.564659118652344,2080.873489379883,-0.4912636430555367
508.0,0.2021,0.19429641819613508,0.1917,0.25964181961350696,0.1767,0.2,0.6159654769632279,0.04263918619453754,6.835460662841797,10.083198547363281,2061.7120265960693,-0.5703581803864932
510.0,0.1952,0.19426992537561358,0.1983,-0.4030074624386426,0.1968,0.2,0.5718349241174098,0.039367896086099224,8.006095886230469,11.109113693237305,2109.90571975708,-0.5730074624386433
512.0,0.1987,0.19500886968290973,0.2019,-0.6891130317090266,0.2034,0.2,0.5053879977691849,0.03522824558008687,6.6356658935546875,7.456302642822266,2081.3968181610107,-0.4991130317090281
514.0,0.2054,0.19638842215967944,0.2087,-1.2311577840320553,0.2068,0.2,0.4643517928437635,0.03366050453051169,41.71156883239746,16.8149471282959,2137.9125118255615,-0.3611577840320568
516.0,0.1987,0.19728374742412413,0.2019,-0.4616252575875862,0.2134,0.2,0.414476938378051,0.030871022363580688,11.137723922729492,9.867429733276367,2014.0790939331055,-0.2716252575875877
518.0,0.2088,0.19858816109204688,0.2121,-1.3511838907953129,0.21,0.2,0.3803109915987854,0.029472428935888067,27.445554733276367,8.509159088134766,2066.668748855591,-0.1411838907953128
520.0,0.2088,0.19953683906148226,0.2121,-1.2563160938517752,0.21,0.2,0.41313760605805355,0.03290048274526012,7.033586502075195,15.285491943359375,2079.9357891082764,-0.046316093851775375
522.0,0.1987,0.19897682340397482,0.2053,-0.6323176596025187,0.2034,0.2,0.4524428535019645,0.035268226118635455,7.093906402587891,13.912677764892578,2098.867177963257,-0.10231765960251882
524.0,0.1952,0.19821710646874297,0.1951,0.31171064687429695,0.2068,0.2,0.4707386496087812,0.03572074364748931,12.069463729858398,10.256290435791016,2108.8178157806396,-0.1782893531257046
526.0,0.2021,0.19783965202539702,0.2019,-0.40603479746029736,0.2,0.2,0.5400381800834962,0.04061510573521665,90.9123420715332,13.454914093017578,2188.8349056243896,-0.21603479746029886
528.0,0.1919,0.19621052481205534,0.1951,0.11105248120553413,0.1901,0.15,3.9130090682846103e-07,7.05097165677325e-07,6.584644317626953,14.297008514404297,2031.2037467956543,4.621052481205535
530.0,0.1952,0.19553363798782766,0.1985,-0.29663620121723466,0.1968,0.15,9.010466748931726e-07,1.7245267551047828e-06,6.951570510864258,17.26841926574707,2110.259771347046,4.553363798782767
532.0,0.1987,0.19416506990930768,0.1985,-0.43349300906923294,0.1934,0.15,1.1109343953248216e-06,2.191380413387256e-06,8.469104766845703,19.84572410583496,2110.8505725860596,4.416506990930769
534.0,0.1885,0.19108747075075636,0.1917,-0.061252924924365404,0.1867,0.15,1.4571836589947877e-06,2.998331375766954e-06,7.820367813110352,19.583463668823242,2106.4579486846924,4.108747075075636
536.0,0.1817,0.1869390706163503,0.1949,-0.7960929383649701,0.1767,0.15,9.190504397530313e-07,1.989569944574654e-06,8.920907974243164,17.99321174621582,2114.704132080078,3.6939070616350294
538.0,0.1885,0.18331827613602003,0.1883,-0.49817238639799644,0.1667,0.15,2.6088719496887893e-06,6.012714253890957e-06,6.621122360229492,8.795738220214844,2094.7892665863037,3.3318276136020035
540.0,0.1817,0.17923913907666614,0.1815,-0.22608609233338572,0.1601,0.15,3.257465218582932e-06,7.865176911465695e-06,7.488012313842773,7.170915603637695,2106.173038482666,2.9239139076666145
542.0,0.1885,0.17655575256187594,0.1883,-1.1744247438124051,0.1635,0.15,4.0848983258761745e-06,1.030432976936293e-05,7.627248764038086,8.523702621459961,2109.4300746917725,2.655575256187595
544.0,0.1817,0.1740391023519881,0.1781,-0.4060897648011902,0.1699,0.15,2.2259782893776398e-06,5.725344374084252e-06,7.4405670166015625,6.91676139831543,2104.947090148926,2.4039102351988113
546.0,0.1885,0.17268356123543913,0.1713,0.1383561235439118,0.1733,0.15,6.027911588269889e-06,1.6743301900964733e-05,8.625507354736328,6.070375442504883,2114.9582862854004,2.268356123543913
548.0,0.1783,0.17034545572002163,0.1781,-0.7754544279978376,0.1667,0.15,3.2796037644632262e-06,9.342381878943989e-06,7.500886917114258,8.837461471557617,2108.6130142211914,2.034545572002164
550.0,0.1851,0.16924250052110545,0.1679,0.13425005211054608,0.1733,0.15,7.886802055666959e-06,2.354307646473376e-05,6.972074508666992,7.064580917358398,2105.3626537323,1.924250052110546
552.0,0.1783,0.1678934104633011,0.1612,0.6693410463301103,0.1767,0.15,5.57119601371326e-06,1.9771078372067636e-05,10.037422180175781,3.4394264221191406,2103.769302368164,1.7893410463301118
554.0,0.1716,0.16581085940513654,0.1679,-0.20891405948634534,0.1701,0.15,1.3782278281665333e-05,5.6966205862325176e-05,6.998777389526367,15.464067459106445,2116.2269115448,1.5810859405136546
556.0,0.175,0.16461879957131928,0.1747,-1.0081200428680714,0.1767,0.15,2.1618175002486757e-05,0.0013257734018391001,25.328874588012695,15.976428985595703,2131.8981647491455,1.4618799571319285
558.0,0.1682,0.1627043857021437,0.1645,-0.1795614297856296,0.1701,0.15,1.791967419743537e-05,0.0023181383120261592,7.468461990356445,13.459920883178711,2076.8043994903564,1.2704385702143717
560.0,0.175,0.16137764496034693,0.1577,0.3677644960346921,0.1635,0.15,0.00028883099077674565,0.012029652905360703,8.264780044555664,14.011383056640625,2109.189987182617,1.1377644960346933
562.0,0.1648,0.1595354746087425,0.1645,-0.4964525391257496,0.1667,0.15,0.04191514509313619,0.01324057493782386,11.167764663696289,11.578083038330078,2112.2195720672607,0.9535474608742517
564.0,0.1716,0.15824524374761223,0.1575,0.07452437476122287,0.1601,0.15,0.08574610208297735,0.01676919924064233,8.804798126220703,12.62044906616211,2106.473684310913,0.8245243747612235
566.0,0.1648,0.15702751949058197,0.1511,0.5927519490581956,0.1667,0.15,0.15757934800563259,0.020020622455211388,303.4839630126953,14.698982238769531,2406.6576957702637,0.7027519490581974
568.0,0.158,0.1552043232646651,0.1577,-0.24956767353349063,0.1601,0.15,0.1879270989557034,0.020505238409019768,3.1118392944335938,10.87498664855957,1807.4140548706055,0.5204323264665106
570.0,0.1614,0.15433398570277668,0.1511,0.3233985702776665,0.1633,0.15,0.2405761997881278,0.023482640375253605,26.12471580505371,9.05609130859375,2128.1588077545166,0.43339857027766826
572.0,0.1544,0.15290143030947187,0.1543,-0.1398569690528123,0.1567,0.15,0.3173634241457172,0.027769663329387288,0.0,13.010501861572266,2085.6146812438965,0.2901430309471875
574.0,0.1483,0.1509963387113237,0.1511,-0.010366128867630997,0.15,0.15,0.35228980745664046,0.028552056070152848,6.0577392578125,7.490873336791992,2107.6669692993164,0.09963387113237077
576.0,0.1514,0.15003875315418388,0.1543,-0.4261246845816108,0.1533,0.15,0.3257343250744603,0.025557618257187394,7.0323944091796875,7.803440093994141,2115.1905059814453,0.003875315418389036
578.0,0.158,0.15040919744422612,0.1478,0.26091974442261356,0.1601,0.15,0.33884470953293266,0.027088133652364753,4.708290100097656,9.330987930297852,2106.565237045288,0.040919744422612814
580.0,0.1514,0.14989926719116398,0.1415,0.8399267191163989,0.1533,0.15,0.361286731876059,0.028564378745150824,7.451534271240234,6.915569305419922,2107.2115898132324,-0.01007328088360182
582.0,0.1544,0.1494108292973102,0.1478,0.16108292973102123,0.1468,0.15,0.38166988150236547,0.02959591461593509,4.519462585449219,8.888483047485352,2104.907512664795,-0.05891707026897952
584.0,0.1514,0.14892621539116882,0.1511,-0.21737846088311918,0.1499,0.15,0.4328298503346702,0.033022806690664326,7.87043571472168,6.911039352416992,2110.349416732788,-0.10737846088311742
586.0,0.1451,0.14771274474839044,0.1448,0.2912744748390428,0.1436,0.15,0.4462519094430789,0.03284713796980436,5.336761474609375,8.577346801757812,2110.440969467163,-0.22872552516095546
588.0,0.1482,0.14732813023144645,0.1478,-0.047186976855354,0.1499,0.15,0.4859498851255581,0.03551475660543215,6.24847412109375,8.460760116577148,2107.7051162719727,-0.26718697685535475
